fund_type,FundCode,ShareClassName,ClassIdentifier,FundCurrency,ShareClassCurrency,RFSSGP,Objective,Fund_Name,domicile,legal_structure,launch_date,Umbrella Name,ucits_ongoing_charge,ucits_ongoing_charge_as_at_date,prips_on_going_charges,prips_charges_as_at_date,"SELLING_FOR_COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUARFI,Janus Henderson Absolute Return Fixed Income Fund Z Acc,GB00BGK8VT14,GBP,GBP,N,"The Fund aims to generate a positive return (more than zero), after the deduction of costs and charges, over a rolling 12 month period. An absolute return performance is not guaranteed over this specific, or any other, time period and consequently capital is in fact at risk. Performance target: To outperform the ICE Bank of America 3 month Sterling Government Bill Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Absolute Return Fixed Income Fund,GB,OEIC,2019-02-25T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.0800000000,2023-12-31,0.0500000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUARFI,Janus Henderson Absolute Return FIxed Income Fund S GBP Acc,GB00BKP52584,GBP,GBP,N,"The Fund aims to generate a positive return (more than zero), after the deduction of costs and charges, over a rolling 12 month period. An absolute return performance is not guaranteed over this specific, or any other, time period and consequently capital is in fact at risk. Performance target: To outperform the ICE Bank of America 3 month Sterling Government Bill Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Absolute Return Fixed Income Fund,GB,OEIC,2019-12-09T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.2900000000,2023-12-31,0.2600000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUARFI,Janus Henderson Absolute Return Fixed Income Fund S GBP Inc,GB00BL1FVK72,GBP,GBP,N,"The Fund aims to generate a positive return (more than zero), after the deduction of costs and charges, over a rolling 12 month period. An absolute return performance is not guaranteed over this specific, or any other, time period and consequently capital is in fact at risk. Performance target: To outperform the ICE Bank of America 3 month Sterling Government Bill Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Absolute Return Fixed Income Fund,GB,OEIC,2020-02-20T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.2900000000,2023-12-31,0.2700000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUARFI,Janus Henderson Absolute Return Fixed Income Fund G Acc,GB00BZ00WR55,GBP,GBP,N,"The Fund aims to generate a positive return (more than zero), after the deduction of costs and charges, over a rolling 12 month period. An absolute return performance is not guaranteed over this specific, or any other, time period and consequently capital is in fact at risk. Performance target: To outperform the ICE Bank of America 3 month Sterling Government Bill Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Absolute Return Fixed Income Fund,GB,OEIC,2019-06-27T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.4800000000,2023-12-31,0.4500000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUARFI,Janus Henderson Absolute Return Fixed Income Fund G Inc,GB00BZ00WT79,GBP,GBP,N,"The Fund aims to generate a positive return (more than zero), after the deduction of costs and charges, over a rolling 12 month period. An absolute return performance is not guaranteed over this specific, or any other, time period and consequently capital is in fact at risk. Performance target: To outperform the ICE Bank of America 3 month Sterling Government Bill Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Absolute Return Fixed Income Fund,GB,OEIC,2019-06-27T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.4800000000,2023-12-31,0.4500000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUKAOE,Janus Henderson Institutional High Alpha UK Equity Fund I Inc,GB00B1WPDJ97,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the FTSE All Share Index, after the deduction of charges, over any 5 year period.",Janus Henderson Institutional High Alpha UK Equity Fund,GB,Unit Trust,2010-06-17T00:00:00.000Z,Standalone Unit Trust - Authorised,0.7800000000,2024-02-29,0.7800000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUKAOE,Janus Henderson Institutional High Alpha UK Equity Fund I Acc,GB00B1WSC029,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the FTSE All Share Index, after the deduction of charges, over any 5 year period.",Janus Henderson Institutional High Alpha UK Equity Fund,GB,Unit Trust,2007-07-31T00:00:00.000Z,Standalone Unit Trust - Authorised,0.7800000000,2024-02-29,0.7800000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,HUKAOE,Janus Henderson Institutional High Alpha UK Equity Fund Z Acc,GB00B1WSC573,GBP,GBP,N,"The Fund aims to provide a return, from a combination of capital growth and income over the long term. Performance target: To outperform the FTSE All Share Index, after the deduction of charges, over any 5 year period.",Janus Henderson Institutional High Alpha UK Equity Fund,GB,Unit Trust,2010-06-18T00:00:00.000Z,Standalone Unit Trust - Authorised,0.0800000000,2024-02-29,0.0800000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund A Inc,GB0002540127,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,1998-02-27T00:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.9500000000,2023-11-23,1.9900000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund A Acc,GB00B4KXCG68,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,2011-08-12T12:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.9500000000,2023-11-23,1.9900000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund I Inc,GB00B88HSJ33,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,2012-08-01T12:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.1200000000,2023-11-23,1.1600000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund I Acc,GB00BFDTFW55,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,2014-01-15T12:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.1200000000,2023-11-23,1.1600000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund E Acc,GB00BJ0LG965,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,2019-06-24T00:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.4500000000,2023-11-23,1.4900000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,IIPUCV,Janus Henderson Multi-Manager Income & Growth Fund E Inc,GB00BJ0LGB87,GBP,GBP,N,"The Fund aims to provide capital growth, with the potential for some income over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Income & Growth Fund,GB,Unit Trust,2019-06-24T00:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.4500000000,2023-11-23,1.4900000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JAAA10,Janus Henderson AAA CLO ETF,US47103U8457,USD,USD,N,"""""",Janus Henderson AAA CLO ETF,US,-,2020-10-16T00:00:00.000Z,ETF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JBBB10,Janus Henderson B-BBB CLO ETF,US47103U7533,USD,USD,N,"""""",Janus Henderson B-BBB CLO ETF,US,-,2022-01-11T00:00:00.000Z,ETF,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JCGOJI,Janus Henderson Japan Opportunities Fund A Acc,GB0007683203,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the TOPIX Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Japan Opportunities Fund,GB,OEIC,1974-09-30T00:00:00.000Z,Janus Henderson Global Funds,1.7400000000,2023-10-31,1.7400000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JCGOJI,Janus Henderson Japan Opportunities Fund I Acc,GB0007685026,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the TOPIX Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Japan Opportunities Fund,GB,OEIC,1974-09-30T00:00:00.000Z,Janus Henderson Global Funds,0.8600000000,2023-10-31,0.8600000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JCGOJI,Janus Henderson Japan Opportunities Fund E Acc,GB00BJ0LG296,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the TOPIX Index by at least 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Japan Opportunities Fund,GB,OEIC,2019-06-24T00:00:00.000Z,Janus Henderson Global Funds,1.2400000000,2023-10-31,1.2400000000,2022-10-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHABSF,Janus Henderson Asset-Backed Securities Fund Z Inc,GB00BLKQKZ93,GBP,GBP,N,"The Fund aims to provide a return from a combination of income and some capital growth over the long term. Performance target: To outperform SONIA by 1.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Asset-Backed Securities Fund,GB,OEIC,2020-09-15T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.0600000000,2023-12-31,0.0600000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHABSF,Janus Henderson Asset-Backed Securities Fund Z Acc,GB00BLKQL237,GBP,GBP,N,"The Fund aims to provide a return from a combination of income and some capital growth over the long term. Performance target: To outperform SONIA by 1.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Asset-Backed Securities Fund,GB,OEIC,2020-09-15T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.0600000000,2023-12-31,0.0600000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHABSF,Janus Henderson Asset-Backed Securities Fund  Y Acc,GB00BLKQL906,GBP,GBP,N,"The Fund aims to provide a return from a combination of income and some capital growth over the long term. Performance target: To outperform SONIA by 1.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Asset-Backed Securities Fund,GB,OEIC,2020-09-15T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.3600000000,2023-12-31,0.3600000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHABSF,Janus Henderson Asset-Backed Securities Fund Z Acc USD Hedged,GB00BMY8B000,GBP,USD,N,"The Fund aims to provide a return from a combination of income and some capital growth over the long term. Performance target: To outperform SONIA by 1.5% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Asset-Backed Securities Fund,GB,OEIC,2023-08-30T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.0600000000,2023-12-31,0.0600000000,2023-08-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHAEME,Janus Henderson Emerging Markets Equity Fund,AU60HGI54686,AUD,AUD,N,The fund seeks to achieve a total return before fees that exceeds the total return of the Benchmark by 2.75% p.a. over rolling five year periods,Janus Henderson Emerging Markets Equity Fund,AU,Australian MIS,2023-08-09T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHAFSL,Janus Henderson Alternatives Fund - Secured Loans A EUR,LU2570724018,EUR,EUR,N,"The Sub-Fund will aim to generate investment returns by investing primarily in a diversified portfolio of broadly syndicated secured loans denominated in Euros and US dollars issued mainly by European domiciled issuers and also US domiciled corporate issuers in accordance with the terms of this Supplement and the requirements of the RAIF Law.   The objective of the Sub-Fund is to outperform the 3 Months Euribor rate by 2.5% per annum (net of all expenses and costs) over the investment cycle of 5-10 years. For performance comparison purpose, investors may refer to the Credit Suisse Western European Leveraged Loan index hedged to euro.   There can be no assurance that these objectives or expectations will be achieved or that the Sub-Fund will not experience losses, which could be substantial.","Janus Henderson Alternatives Fund, SICAV-RAIF S.A. - Secured Loans",LU,SICAV - RAIF,2023-06-19T00:00:00.000Z,"Janus Henderson Alternatives Fund, SICAV-RAIF S.A.","""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHAGSE,Janus Henderson Global Sustainable Equity Active ETF (Managed Fund),AU0000169229,AUD,AUD,N,"The Fund seeks to provide capital growth over the long term and to achieve a total return after fees that exceeds the total return of the Benchmark (MSCI World Index (net dividends reinvested) in AUD), over rolling five year periods.",Janus Henderson Global Sustainable Equity Fund,AU,Australian MIS,2021-09-20T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHAGSE,Janus Henderson Global Sustainable Equity Fund,AU60HGI71276,AUD,AUD,N,"The Fund seeks to provide capital growth over the long term and to achieve a total return after fees that exceeds the total return of the Benchmark (MSCI World Index (net dividends reinvested) in AUD), over rolling five year periods.",Janus Henderson Global Sustainable Equity Fund,AU,Australian MIS,2021-09-01T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHAGSE,Janus Henderson Global Sustainable Equity Fund - Institutional,AU60HGI84469,AUD,AUD,N,"The Fund seeks to provide capital growth over the long term and to achieve a total return after fees that exceeds the total return of the Benchmark (MSCI World Index (net dividends reinvested) in AUD), over rolling five year periods.",Janus Henderson Global Sustainable Equity Fund,AU,Australian MIS,2022-03-23T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Delaware Biotech Innovation Fund Class A1 USD Restricted,DMMY00000224,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2020-01-07T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Standard Class-A1 USD Non-Voting,DMMY00000231,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2020-09-07T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund Limited Standard Class-A1 USD Voting,DMMY00000236,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2020-12-04T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Restricted Class-A2 USD,DMMY00000237,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2021-02-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Unrestricted Class-A USD,DMMY00000238,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2021-02-01T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund Limited Standard Class - A EUR,DMMY00000242,USD,EUR,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2021-04-02T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Unrestricted Class - A USD,DMMY00000260,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2021-07-13T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Cayman Biotech Innovation Fund Class A USD Standard,DMMY00000265,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Cayman Biotech Innovation Fund Class A USD Restricted,DMMY00000266,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,JH Biotech Innovation Fund Limited Standard Class A USD (Cayman Feeder),DMMY00000279,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Unrestricted Class-A USD (Side Pocket),DMMY00000281,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2022-06-30T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund LLC Restricted Class-A1 USD (Side Pocket),DMMY00000282,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2022-06-30T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund Limited Restricted Class A1 USD - 1.5% MF,DMMY00000297,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2024-03-06T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund Limited Standard Class A USD  (Cayman Feeder),KYG5009A1004,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Biotech Innovation Fund Limited Restricted Class A USD  (Cayman Feeder),KYG5009A1186,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""","SG,,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Delaware Biotech Innovation Fund Class A USD Standard,US47103L2097,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHBIF,Janus Henderson Delaware Biotech Innovation Fund Class A USD Restricted,US47103L4077,USD,USD,N,"""""",Janus Henderson Biotech Innovation Master Fund Limited,KY,Hedge Fund,2019-12-31T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHDT,Janus Henderson Dynamic Trend Master Fund Limited Direct Investment,DMMY00000232,USD,USD,N,"""""",Janus Henderson Dynamic Trend Master Fund Limited,KY,Hedge Fund,2020-09-14T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHDT,Janus Henderson Dynamic Trend Fund LLC - Class A,DMMY00000233,USD,USD,N,"""""",Janus Henderson Dynamic Trend Master Fund Limited,KY,Hedge Fund,2020-09-14T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
HEDGE,JHDT,Janus Henderson Dynamic Trend Fund Ltd Cayman Feeder Class A USD (Side Letter),DMY500981058,USD,USD,N,"""""",Janus Henderson Dynamic Trend Master Fund Limited,KY,Hedge Fund,2023-01-06T00:00:00.000Z,N/A - Hedge,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund G Acc GBP,GB00BPXXDJ03,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.7600000000,2023-10-31,0.7500000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund I Inc GBP,GB00BPXXDK18,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.8900000000,2023-10-31,0.8800000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund I Acc GBP,GB00BPXXDL25,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.8900000000,2023-10-31,0.8800000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund Z Inc GBP,GB00BPXXDM32,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.1100000000,2023-10-31,0.1000000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund Z Acc GBP,GB00BPXXDN49,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.1100000000,2023-10-31,0.1000000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHGLSO,Janus Henderson Global Life Sciences Equity Fund G Inc GBP,GB00BPXXDP62,GBP,GBP,N,"The Fund aims to provide capital growth over the long term (5 years or more). Performance target: To outperform the MSCI World Health Care Index by 2% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Global Life Sciences Equity Fund,GB,OEIC,2023-09-14T00:00:00.000Z,Janus Henderson Global Funds,0.7600000000,2023-10-31,0.7500000000,2023-09-14,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHNET1,Janus Henderson Net Zero Transition Resources Active ETF (Managed Fund),AU0000209348,AUD,AUD,N,The Fund seeks to achieve a total return after fees that exceeds the total return of the S&P Global Natural Resources Index (net dividends reinvested) in AUD over rolling five year periods.,Janus Henderson Net Zero Transition Resources Fund,AU,Australian MIS,2022-03-28T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHNET1,Janus Henderson Net Zero Transition Resources Fund,AU60HGI34266,AUD,AUD,N,The Fund seeks to achieve a total return after fees that exceeds the total return of the S&P Global Natural Resources Index (net dividends reinvested) in AUD over rolling five year periods.,Janus Henderson Net Zero Transition Resources Fund,AU,Australian MIS,2022-03-09T00:00:00.000Z,Australian MIS,"""""","""""","""""","""""","AU,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHSFTF,Janus Henderson Sustainable Future Technologies Fund I Acc,GB00BN7CMW56,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in technology-related companies that contribute to the development of a sustainable global economy.,Janus Henderson Sustainable Future Technologies Fund,GB,OEIC,2021-08-03T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8700000000,2023-09-30,0.8700000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHSFTF,Janus Henderson Sustainable Future Technologies Fund I Inc,GB00BN7CMX63,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in technology-related companies that contribute to the development of a sustainable global economy.,Janus Henderson Sustainable Future Technologies Fund,GB,OEIC,2021-08-03T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.8600000000,2023-09-30,0.8700000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHSFTF,Janus Henderson Sustainable Future Technologies Fund G Acc,GB00BN7CMY70,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in technology-related companies that contribute to the development of a sustainable global economy.,Janus Henderson Sustainable Future Technologies Fund,GB,OEIC,2021-08-03T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.6300000000,2023-09-30,0.6400000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHSFTF,Janus Henderson Sustainable Future Technologies Fund G Inc,GB00BN7CMZ87,GBP,GBP,N,The Fund aims to provide capital growth over the long term (5 years or more) by investing in technology-related companies that contribute to the development of a sustainable global economy.,Janus Henderson Sustainable Future Technologies Fund,GB,OEIC,2021-08-03T00:00:00.000Z,Janus Henderson Sustainable/Responsible Funds,0.6300000000,2023-09-30,0.6400000000,2023-03-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,JHSI10,Janus Henderson Securitized Income ETF,US47103U7467,USD,USD,N,"""""",Janus Henderson Securitized Income ETF,US,-,2023-11-08T00:00:00.000Z,ETF,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
